"fagency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB","","NOVALICHES - RIZAL AVE. via BANAL","Our Lady Mercy Church, Quirino Highway, Caloocan City - Dimasalang / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ1824"
"LTFRB","","A RIVERA - STA CRUZ","Antonio Rivera, Manila - A F. Torres, Manila","3","","","","LTFRB_PUJ1826"
"LTFRB","","UP - SM NORTH AVE","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1836"
"LTFRB","","UP - SM NORTH AVE","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1837"
"LTFRB","","bagui","Rizal Ave / Gonzaga Intersection, Taytay, Manila - Market Ave, Pasig City, Manila","3","","","","LTFRB_PUJ1838"
"LTFRB","","TANDANG SORA PALENGKE  - NIA_NPC","Visayas Avenue Wet and Dry Market, Visayas Avenue Quezon City - NIA Chapel, Chico, Quezon City","3","","","","LTFRB_PUJ1839"
"LTFRB","","TANDANG SORA PALENGKE  - NIA_NPC","NIA Chapel, Chico, Quezon City - Visayas Avenue Wet and Dry Market, Visayas Avenue Quezon City","3","","","","LTFRB_PUJ1840"
"LTFRB","","STOP N SHOP - BACOOD","Bacood / Dalisay Intersection, Manila - Internet Cafe, Old Sta. Mesa, Manila","3","","","","LTFRB_PUJ1841"
"LTFRB","","STOP N SHOP - BACOOD","Internet Cafe, Old Sta. Mesa, Manila - Bacood / Dalisay Intersection, Manila","3","","","","LTFRB_PUJ1842"
"LTFRB","","SM NORTH - LITEX","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Commonwealth Avenue / IBP Road Intersection, Quezon City","3","","","","LTFRB_PUJ1843"
"LTFRB","","SM NORTH - LITEX","Commonwealth Avenue / IBP Road Intersection, Quezon City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1844"
"LTFRB","","SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO)","N.Domingo,  San Juan, Manila - E Bank Rd / SE Approach Intersection, Pasig City, Manila","3","","","","LTFRB_PUJ1845"
"LTFRB","","SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO)","E Bank Rd / SE Approach Intersection, Pasig City, Manila - N.Domingo,  San Juan, Manila","3","","","","LTFRB_PUJ1846"
"LTFRB","","SAN JUAN - CUBAO via N DOMINGO","F. Blumentritt / N.Domingo Intersection, Manila - P. A. Bernardo, Quezon City, Manila","3","","","","LTFRB_PUJ1847"
"LTFRB","","RECTO - GASAK","Oroquieta, Manila - Heath Centre, Don Bastilio Bautista Boulevard, Malabon City","3","","","","LTFRB_PUJ1849"
"LTFRB","","RECTO - GASAK","Heath Centre, Don Bastilio Bautista Boulevard, Malabon City - Oroquieta, Manila","3","","","","LTFRB_PUJ1850"
"LTFRB","","QUIAPO - BACOOD","R Hidalgo, Manila - Bacood / Dalisay Intersection, Manila","3","","","","LTFRB_PUJ1851"
"LTFRB","","QUIAPO - BACOOD","Bacood / Dalisay Intersection, Manila - R Hidalgo, Manila","3","","","","LTFRB_PUJ1852"
"LTFRB","","PROJECT 2 and 3 - WELCOME RTDA via E RODRIGUEZ","Halcon / Espana Boulevard Intersection, Manila - Anonas / Molave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1853"
"LTFRB","","PROJECT 2 and 3 - WELCOME RTDA via E RODRIGUEZ","Anonas / Molave Intersection, Quezon City, Manila - Halcon / Espana Boulevard Intersection, Manila","3","","","","LTFRB_PUJ1854"
"LTFRB","","PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy","Remedios / Antonio Vasquez Intersection, Manila - Kamias Rd / Kalayaan Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1855"
"LTFRB","","PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy","Kamias Rd / Kalayaan Ave Intersection, Quezon City, Manila - Remedios / Antonio Vasquez Intersection, Manila","3","","","","LTFRB_PUJ1856"
"LTFRB","","PROJECT 2 and 3 - QUIAPO","Molave, Quezon City, Manila - Quezon Blvd, Manila","3","","","","LTFRB_PUJ1857"
"LTFRB","","PROJ 4 (YALE) - STOP N SHOP","Ramon Magsaysay Blvd / Altura Intersection, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1859"
"LTFRB","","PROJ 4 (YALE) - STOP N SHOP","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila","3","","","","LTFRB_PUJ1860"
"LTFRB","","PROJ 4 (AURORA) - MORAYTA RECTO","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - España Blvd / Nicanor Reyes St Intersection, Manila","3","","","","LTFRB_PUJ1862"
"LTFRB","","PROJ 2&3-VITO CRUZ MABINI","HP Village Square, Pablo Ocampo Sr., Manila - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ1863"
"LTFRB","","PROJ 2&3-QMART","Molave, Quezon City, Manila - Kamias Rd / Colonel Salgado Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1865"
"LTFRB","","PROJ 2&3-KALAW ESPANA","T.M. Kalaw / Maria Y. Orosa St - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ1866"
"LTFRB","","PROJ 2&3-KALAW ESPANA","Molave, Quezon City, Manila - T.M. Kalaw / Maria Y. Orosa St","3","","","","LTFRB_PUJ1867"
"LTFRB","","PHILCOA - FAIRVIEW DAHLIA","Elliptical Rd / Commonwealth Avenue Intersection, Quezon City - Regalado / Dahlia Intersection, Quezon City","3","","","","LTFRB_PUJ1868"
"LTFRB","","PHILCOA - FAIRVIEW DAHLIA","Regalado / Dahlia Intersection, Quezon City - Elliptical Rd / Commonwealth Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1869"
"LTFRB","","NPC - NIA via CONGRESSIONAL MINDANAO AVE","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - NIA Chapel, Chico, Quezon City","3","","","","LTFRB_PUJ1874"
"LTFRB","","NPC - NIA via CONGRESSIONAL MINDANAO AVE","NIA Chapel, Chico, Quezon City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1875"
"LTFRB","","NOVA-TALA","Dumulay  / Quirino Highway, Quezon City, Manila - Dr Uyguanco Avenue, City of San Jose del Monte","3","","","","LTFRB_PUJ1876"
"LTFRB","","NOVA-TALA","Dr Uyguanco Avenue, City of San Jose del Monte - Dumulay  / Quirino Highway, Quezon City, Manila","3","","","","LTFRB_PUJ1877"
"LTFRB","","NOVA-PANGARAP VILL","Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway, Calcoocan City","3","","","","LTFRB_PUJ1878"
"LTFRB","","NOVA-PANGARAP VILL","Quirino Highway, Calcoocan City - Dumulay  / Quirino Highway, Quezon City, Manila","3","","","","LTFRB_PUJ1879"
"LTFRB","","NOVA-DEPARO","Susano / General Luis Intersection, Caloocan City - Kabatuhan, Caloocan City","3","","","","LTFRB_PUJ1880"
"LTFRB","","NOVA-DEPARO","Kabatuhan, Caloocan City - Susano / General Luis Intersection, Caloocan City","3","","","","LTFRB_PUJ1881"
"LTFRB","","NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4","Claro M. Recto Ave / Quezon Blvd Intersection, Manila - Navotas City Hall, M. Naval, City of Navotas","3","","","","LTFRB_PUJ1882"
"LTFRB","","NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4","Navotas City Hall, M. Naval, City of Navotas - Claro M. Recto Ave / Quezon Blvd Intersection, Manila","3","","","","LTFRB_PUJ1883"
"LTFRB","","MURPHY 15TH AVE - STOP N SHOP","Internet Cafe, Old Sta. Mesa, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1886"
"LTFRB","","MURPHY 15TH AVE - STOP N SHOP","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - Internet Cafe, Old Sta. Mesa, Manila","3","","","","LTFRB_PUJ1887"
"LTFRB","","MURPHY - QMART","15th Ave / Col. Bonny Serrano Intersection, Quezon City, Manila - Ermin Garcia Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1888"
"LTFRB","","MURPHY - QMART","Ermin Garcia Ave, Quezon City, Manila - 15th Ave / Col. Bonny Serrano Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1889"
"LTFRB","","MONUMENTO - STA MARIA via EXPRESSWAY","L Bustamante / Benin Intersection, Caloocan City - Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria","3","","","","LTFRB_PUJ1890"
"LTFRB","","MONUMENTO - STA MARIA via EXPRESSWAY","Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria - L Bustamante / Benin Intersection, Caloocan City","3","","","","LTFRB_PUJ1891"
"LTFRB","","MONUMENTO - MEYCAUAYAN via EXPRESSWAY","North Luzon Expressway, Marilao, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1892"
"LTFRB","","MONUMENTO - MEYCAUAYAN via EXPRESSWAY","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - North Luzon Expressway, City of Meycauayan","3","","","","LTFRB_PUJ1893"
"LTFRB","","MONTALBAN - MARCOS AVE via LITEX","Payatas Road, Quezon City - Montalban Church, Daang Hari Streeet Intersection, Rodriguez","3","","","","LTFRB_PUJ1894"
"LTFRB","","MONTALBAN - MARCOS AVE via LITEX","Montalban Church, Daang Hari Streeet Intersection, Rodriguez - Payatas Road, Quezon City","3","","","","LTFRB_PUJ1895"
"LTFRB","","MCU - PASAY RTDA","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1896"
"LTFRB","","MCU - PASAY RTDA","Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1897"
"LTFRB","","MARIKINA - PATEROS SAN JOAQUIN via PASIG","M. Almeda, Pateros, Manila - Sumulong Hwy, Marikina City, Manila","3","","","","LTFRB_PUJ1902"
"LTFRB","","MARIKINA - PATEROS SAN JOAQUIN via PASIG","Sumulong Hwy, Marikina City, Manila - M. Almeda, Pateros, Manila","3","","","","LTFRB_PUJ1903"
"LTFRB","","MARIKINA - PARANG","W Paz, Marikina City, Manila - Fortune Tobacco Corporation, Marikina City, Manila","3","","","","LTFRB_PUJ1904"
"LTFRB","","MARIKINA - PARANG","Fortune Tobacco Corporation, Marikina City, Manila - J. P. Rizal St, Marikina City, Manila","3","","","","LTFRB_PUJ1905"
"LTFRB","","MARIKINA - MONTALBAN","J. P. Rizal St, Marikina City, Manila - Montalban Highway / R Reyes Street Intersection near Montalban Town Centre, Rodriguez","3","","","","LTFRB_PUJ1906"
"LTFRB","","MARIKINA - MONTALBAN","Montalban Highway / R Reyes Street Intersection near Montalban Town Centre, Rodriguez - J. P. Rizal St, Marikina City, Manila","3","","","","LTFRB_PUJ1907"
"LTFRB","","MARIKINA - MAMBUGAN","Sumulong Hwy, Marikina City, Manila - Sumulong Hwy, Antipolo City, Manila","3","","","","LTFRB_PUJ1908"
"LTFRB","","MARIKINA - MAMBUGAN","Sumulong Hwy, Antipolo City, Manila - Sumulong Hwy, Marikina City, Manila","3","","","","LTFRB_PUJ1909"
"LTFRB","","MALINTA - KAYBIGA","Maysan Road / Llenado Compound Intersection Valenzuela City - Genteral Luis, Caloocan City","3","","","","LTFRB_PUJ1914"
"LTFRB","","MALINTA - KAYBIGA","Genteral Luis, Caloocan City - Maysan Road / Llenado Compound Intersection Valenzuela City","3","","","","LTFRB_PUJ1915"
"LTFRB","","LAGRO - NOVALICHES via QUIRINO HIGHWAY","Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City","3","","","","LTFRB_PUJ1922"
"LTFRB","","LAGRO - NOVALICHES via QUIRINO HIGHWAY","Quirino Highway / St James Intersection, Calcoocan City - Dumulay  / Quirino Highway, Quezon City, Manila","3","","","","LTFRB_PUJ1923"
"LTFRB","","L GUINTO - STA ANA","Leon Guinto Sr. / Pedro Gil Intersection, Manila - New Panaderos / Castañeda Intersection, Manila","3","","","","LTFRB_PUJ1924"
"LTFRB","","L GUINTO - STA ANA","New Panaderos / Castañeda Intersection, Manila - Leon Guinto Sr. / Pedro Gil Intersection, Manila","3","","","","LTFRB_PUJ1925"
"LTFRB","","L GUINTO - PANDACAN","Josefa Llanes Escoda / Felipe Agoncillo Intersection, Manila - Lorenzo Dela Paz, Manila","3","","","","LTFRB_PUJ1926"
"LTFRB","","KALENTONG JRC - P. VICTORINO via P CRUZ","Alchan, Mandaluyong City, Manila - Daang Bakal / New Panaderos Extension Intersection, Manila","3","","","","LTFRB_PUJ1928"
"LTFRB","","KALENTONG JRC - P. VICTORINO via P CRUZ","Daang Bakal / New Panaderos Extension Intersection, Manila - Alchan, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1929"
"LTFRB","","IBP ROAD - LUPANG PANGAKO via LITEX ROAD","Commonwealth Avenue / IBP Road Intersection, Quezon City - Payatas Road, Quezon City","3","","","","LTFRB_PUJ1930"
"LTFRB","","IBP ROAD - LUPANG PANGAKO via LITEX ROAD","Payatas Road, Quezon City - Commonwealth Avenue / IBP Road Intersection, Quezon City","3","","","","LTFRB_PUJ1931"
"LTFRB","","IBP ROAD - LUPANG PANGAKO GRAVEL FIT ROAD","Batasan Road, Katarungan Street, Manila Gravel Pit Road, Quezon City - Payatas Road, Quezon City","3","","","","LTFRB_PUJ1932"
"LTFRB","","IBP ROAD - LUPANG PANGAKO GRAVEL FIT ROAD","Payatas Road, Quezon City - Batasan Road, Katarungan Street, Manila Gravel Pit Road, Quezon City","3","","","","LTFRB_PUJ1933"
"LTFRB","","FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE","25th St / Antonio C. Delgado Intersection, Manila - Regalado / Dahlia Intersection, Quezon City","3","","","","LTFRB_PUJ1936"
"LTFRB","","FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE","Regalado / Dahlia Intersection, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila","3","","","","LTFRB_PUJ1937"
"LTFRB","","FAIRVIEW - QUIAPO","Quezon Blvd, Manila - Regalado / Dahlia Intersection, Quezon City","3","","","","LTFRB_PUJ1940"
"LTFRB","","FAIRVIEW - QUIAPO","Regalado / Dahlia Intersection, Quezon City - Quezon Blvd, Manila","3","","","","LTFRB_PUJ1941"
"LTFRB","","FAIRVIEW - PHILCOA","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1942"
"LTFRB","","FAIRVIEW - PHILCOA","Commonwealth Avenue, Quezon City - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1943"
"LTFRB","","FAIRVIEW (WET MARKET) - TM KALAW via Q AVE","Padre Burgos St, Manila - Regalado / Dahlia Intersection, Quezon City","3","","","","LTFRB_PUJ1944"
"LTFRB","","EDSA NORTH AVE - QUIRINO HIGHWAY via MINDANAO AVE","Quirino Highway / Mindanao Avenue Intersection, Quezon City - Epifanio de los Santos Avenue, Quezon City","3","","","","LTFRB_PUJ1947"
"LTFRB","","EDSA NORTH AVE - QC HALL","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1948"
"LTFRB","","EDSA NORTH AVE - QC HALL","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1949"
"LTFRB","","EDSA NORTH AVE - PROJ 6","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Emensto Rondon High School, Road 3, Quezon City","3","","","","LTFRB_PUJ1950"
"LTFRB","","EDSA NORTH AVE - PROJ 6","Emensto Rondon High School, Road 3, Quezon City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1951"
"LTFRB","","EDSA NORTH AVE - PAGASA","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Mindanao Avenue, Quezon City","3","","","","LTFRB_PUJ1952"
"LTFRB","","EDSA NORTH AVE - PAGASA","Mindanao Avenue / Road 10 Intersection, Quezon City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1953"
"LTFRB","","DIVISORIA - STA MESA via CM RECTO","Narra, Manila - Internet Cafe, Old Sta. Mesa, Manila","3","","","","LTFRB_PUJ1958"
"LTFRB","","DIVISORIA - STA MESA via CM RECTO","Internet Cafe, Old Sta. Mesa, Manila - Antonio Rivera / Bambang Intersection., Manila","3","","","","LTFRB_PUJ1959"
"LTFRB","","DIVISORIA - SAN JUAN via CM RECTO","Antonio Rivera, Manila - Corazon De Jesus / N.Domingo, Manila","3","","","","LTFRB_PUJ1966"
"LTFRB","","DIVISORIA - SAN JUAN via CM RECTO","Corazon De Jesus / N.Domingo, Manila - Antonio Rivera, Manila","3","","","","LTFRB_PUJ1967"
"LTFRB","","DIVISORIA - CUBAO via YALE","Narra, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1974"
"LTFRB","","DIVISORIA - CUBAO via YALE","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila","3","","","","LTFRB_PUJ1975"
"LTFRB","","DAPITAN - PIER SOUTH","25th St / Antonio C. Delgado Intersection, Manila - Community Centre, San Isidro Labrador, Quezon City","3","","","","LTFRB_PUJ1978"
"LTFRB","","DAPITAN - PIER SOUTH","Community Centre, San Isidro Labrador, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila","3","","","","LTFRB_PUJ1979"
"LTFRB","","DAPITAN - P CAMPA ANDALUCIA","Quezon Blvd, Manila - Community Centre, San Isidro Labrador, Quezon City","3","","","","LTFRB_PUJ1980"
"LTFRB","","DAPITAN - P CAMPA ANDALUCIA","Community Centre, San Isidro Labrador, Quezon City - Quezon Blvd, Manila","3","","","","LTFRB_PUJ1981"
"LTFRB","","CUBAO KALAYAAN - SM LAGRO","13th Ave / P. Tuazon Blvd, Quezon City, Manila - SM Public Transport Terminal, Regalado Highway, Quezon City","3","","","","LTFRB_PUJ1982"
"LTFRB","","CUBAO KALAYAAN - SM LAGRO","Quirino Highway / Maligaya Intersection, Caloocan City - 13th Ave / P. Tuazon Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1983"
"LTFRB","","CUBAO KALAYAAN - FAIRVIEW","13th Ave / P. Tuazon Blvd, Quezon City, Manila - Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1984"
"LTFRB","","CUBAO KALAYAAN - FAIRVIEW","Commonwealth Avenue, Quezon City - 13th Ave / P. Tuazon Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1985"
"LTFRB","","CUBAO - WELCOME ROTONDA","Halcon / Espana Boulevard Intersection, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1986"
"LTFRB","","CUBAO - WELCOME ROTONDA","Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - Halcon / Espana Boulevard Intersection, Manila","3","","","","LTFRB_PUJ1987"
"LTFRB","","CUBAO - V CRUZ","Century Park, Un-named road near A.Mabini, Manila - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1988"
"LTFRB","","CUBAO - V CRUZ","Aurora Blvd, Quezon City, Manila - Century Park, Un-named road near A.Mabini, Manila","3","","","","LTFRB_PUJ1989"
"LTFRB","","CUBAO - SSS VILLAGE","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - Horizon St, Marikina City, Manila","3","","","","LTFRB_PUJ1990"
"LTFRB","","CUBAO - SSS VILLAGE","Horizon St, Marikina City, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1991"
"LTFRB","","CUBAO - SILANGANAN","Aurora Blvd, Quezon City, Manila - Fortune Tobacco Corporation, Marikina City, Manila","3","","","","LTFRB_PUJ1992"
"LTFRB","","CUBAO - SILANGANAN","Fortune Tobacco Corporation, Marikina City, Manila - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1993"
"LTFRB","","CUBAO - REMEDIOS","Taft Ave, Manila - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1994"
"LTFRB","","CUBAO - REMEDIOS","Aurora Blvd, Quezon City, Manila - Remedios / Antonio Vasquez Intersection, Manila","3","","","","LTFRB_PUJ1995"
"LTFRB","","CUBAO - QUIAPO","Quezon Blvd, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1996"
"LTFRB","","CUBAO - PARANG","Gen. B. G. Molina St, Marikina City, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1999"
"LTFRB","","CUBAO - PADILLA","Un-named road near Marcos Hwy, Antipolo City, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2000"
"LTFRB","","CUBAO - PADILLA","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - Un-named road near Marcos Hwy, Antipolo City, Manila","3","","","","LTFRB_PUJ2001"
"LTFRB","","CUBAO - MONTALBAN","Aurora Blvd, Quezon City, Manila - MH del Pilar Street, Rodriguez","3","","","","LTFRB_PUJ2002"
"LTFRB","","CUBAO - MONTALBAN","Montalban Highway / D. Marcelo Street Intersection near Montalban Town Centre, Rodriguez - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ2003"
"LTFRB","","CUBAO - KALUMPANG","J. P. Rizal St, Marikina City, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2004"
